Brand	Model	Variant	Price	Image
Realme	Realme Narzo 50i	4 GB/64 GB	4000	/models/realme/Realme_Narzo_50i.png
Realme	Realme Narzo 50A	64 GB	5100	/models/realme/Realme_Narzo_50A.png
Realme	Realme Narzo 50A	128 GB	5310	/models/realme/Realme_Narzo_50A.png
Realme	Realme Narzo 30 5G	4 GB/64 GB	7490	/models/realme/Realme_Narzo_30_5G.png
Realme	Realme Narzo 30 5G	6 GB/128 GB	7790	/models/realme/Realme_Narzo_30_5G.png
Realme	Realme Narzo 30	4 GB/64 GB	5260	/models/realme/Realme_Narzo_30.png
Realme	Realme Narzo 30	6 GB/64 GB	5560	/models/realme/Realme_Narzo_30.png
Realme	Realme Narzo 30	6 GB/128 GB	5820	/models/realme/Realme_Narzo_30.png
Realme	Realme Narzo 30 Pro 5G	6 GB/64 GB	8180	/models/realme/Realme_Narzo_30_Pro_5G.png
Realme	Realme Narzo 30 Pro 5G	8 GB/128 GB	8570	/models/realme/Realme_Narzo_30_Pro_5G.png
Realme	Realme Narzo 30A	3 GB/32 GB	4270	/models/realme/Realme_Narzo_30A.png
Realme	Realme Narzo 30A	4 GB/64 GB	4610	/models/realme/Realme_Narzo_30A.png
Realme	Realme Narzo 20A	3 GB/32 GB	4200	/models/realme/Realme_Narzo_20A.png
Realme	Realme Narzo 20A	4 GB/64 GB	4520	/models/realme/Realme_Narzo_20A.png
Realme	Realme Narzo 20	64 GB	5000	/models/realme/Realme_Narzo_20.png
Realme	Realme Narzo 20	128 GB	5310	/models/realme/Realme_Narzo_20.png
Realme	Realme Narzo 20 Pro	6 GB/64 GB	5360	/models/realme/Realme_Narzo_20_Pro.png
Realme	Realme Narzo 20 Pro	8 GB/128 GB	5950	/models/realme/Realme_Narzo_20_Pro.png
Realme	Realme Narzo 10A	3 GB/32 GB	4030	/models/realme/Realme_Narzo_10A.png
Realme	Realme Narzo 10A	4 GB/64 GB	4360	/models/realme/Realme_Narzo_10A.png
Realme	Realme Narzo 10	4 GB/128 GB	4560	/models/realme/Realme_Narzo_10.png
Realme	Realme U 1	3 GB/32 GB	2980	/models/realme/Realme_U_1.png
Realme	Realme U 1	3 GB/64 GB	3220	/models/realme/Realme_U_1.png
Realme	Realme U 1	4 GB/64 GB	3470	/models/realme/Realme_U_1.png
Realme	Realme X7 Max 5G	8 GB/128 GB	10200	/models/realme/Realme_X7_Max_5G.png
Realme	Realme X7 Max 5G	12 GB/256 GB	10800	/models/realme/Realme_X7_Max_5G.png
Realme	Realme X7 Pro	8 GB/128 GB	9450	/models/realme/Realme_X7_Pro.png
Realme	Realme X7	6 GB/128 GB	8810	/models/realme/Realme_X7.png
Realme	Realme X7	8 GB/128 GB	9110	/models/realme/Realme_X7.png
Realme	Realme X3 SuperZoom	8 GB/128 GB	6640	/models/realme/Realme_X3_SuperZoom.png
Realme	Realme X3 SuperZoom	8 GB/256 GB	7380	/models/realme/Realme_X3_SuperZoom.png
Realme	Realme X3 SuperZoom	12 GB/256 GB	7740	/models/realme/Realme_X3_SuperZoom.png
Realme	Realme X3	6 GB/128 GB	6750	/models/realme/Realme_X3.png
Realme	Realme X3	8 GB/128 GB	6940	/models/realme/Realme_X3.png
Realme	Realme X50 Pro	6 GB/128 GB	8470	/models/realme/Realme_X50_Pro.png
Realme	Realme X50 Pro	8 GB/128 GB	8660	/models/realme/Realme_X50_Pro.png
Realme	Realme X50 Pro	12 GB/256 GB	9650	/models/realme/Realme_X50_Pro.png
Realme	Realme X2	4 GB/64 GB	5100	/models/realme/Realme_X2.png
Realme	Realme X2	6 GB/128 GB	5500	/models/realme/Realme_X2.png
Realme	Realme X2	8 GB/128 GB	6050	/models/realme/Realme_X2.png
Realme	Realme X2	8 GB/256 GB	6490	/models/realme/Realme_X2.png
Realme	Realme X2 Pro	6 GB/64 GB	5310	/models/realme/Realme_X2_Pro.png
Realme	Realme X2 Pro	8 GB/128 GB	5500	/models/realme/Realme_X2_Pro.png
Realme	Realme X2 Pro	12 GB/256 GB	6300	/models/realme/Realme_X2_Pro.png
Realme	Realme XT	4 GB/64 GB	5310	/models/realme/Realme_XT.png
